Región de Coquimbo;Salamanca;Grupo Energy inversiones Spa;Planta Solar La Colonia;Solar Fotovoltaica;10;6.0;-32.0;-71.0
Región del Biobío;Mulchén;Parque Solar Brillo SpA;Parque Fotovoltaico Brillo Solar;Solar Fotovoltaica;4.9;4.55;-37.704393;-72.170881
Región de Coquimbo;Ovalle;CVE PROYECTO TREINTA Y OCHO SPA;Parque Fotovoltaico Francia Solar;Solar Fotovoltaica;11;9.0;-31.0;-71.0
Región Metropolitana de Santiago;Colina;Peldehue Solar SpA;Parque Fotovoltaico Peldehue Solar;Solar Fotovoltaica;120;120.0;-70.697052;-33.11819
Región Metropolitana de Santiago;Padre Hurtado;Grupo energy Lancuyen spa;Planta Solar Las Violetas;Solar Fotovoltaica;10;9.98;-33.559122;-70.882887
Región de Ñuble;Chillán;Pilar Solar SpA;Parque Fotovoltaico Santa Eulalia;Solar Fotovoltaica;7;6.089;-36.546486;-72.074595
Región de Tarapacá;Pozo Almonte;GR MAITEN SPA;Parque Fotovoltaico Bellavista;Solar Fotovoltaica;13.5;9.0;-20.804367;-69.707313
Región de Valparaíso;Quillota;Sociedad Boco Solar SpA;Fotovoltaico El Boco II;Solar Fotovoltaica;7.9;6.0;-32.854737;-71.244051
Región de Valparaíso;El Quisco;Litoral Solar Spa;Parque Fotovoltaico Litoral Solar;Solar Fotovoltaica;10;9.0;-33.41348;-71.59946
Región del Biobío;Los Angeles;MVC Solar 38 SpA;Parque fotovoltaico La Perla;Solar Fotovoltaica;9;9.0;-37.525283;-72.221401
Región de Coquimbo;Illapel;SIETE COLORES SpA;Parque Solar Siete Colores;Solar Fotovoltaica;8;8.0;-31.629834;-71.181648
Región de Arica y Parinacota;Arica;Pesquero Solar SpA;Proyecto Fotovoltaico Las Chilcas;Solar Fotovoltaica;12;12.9;-18.5335365389;-70.2553237612
Región del Maule;Teno;RTN Solar SpA;Planta Fotovoltaica RTN Solar SpA;Solar Fotovoltaica;6;6.99;-34.875313;-71.126116
Región de Ñuble;San Ignacio-Bulnes;LA MOCHA SOLAR SPA;La Mocha Solar;Solar Fotovoltaica;160;193.8;-36.741349;-72.143128
Región de Coquimbo;Vicuña;LENERGIA CHILE SpA;Planta Fotovoltaica Fundo San Isidro;Solar Fotovoltaica;15;10.85;-29.975155;-70.695537
Región Metropolitana de Santiago;El Monte;Callaqui de Verano SpA;Ampliación Parque Fotovoltaico El Monte Solar;Solar Fotovoltaica;6.2;6.01;-33.670299;-71.011888
Región del Biobío;Mulchén;Vientos del Valle SPA;Parque Eólico Vientos del Valle;Eólica;230;208.8;-37.666737;-72.289919
Región Metropolitana de Santiago;Melipilla;Planta Solar El Trigal SpA;Planta Solar El Trigal;Solar Fotovoltaica;10;11.0;-33.652075;-71.253571
Región del Biobío;Los Angeles;COCHARCAS SOLAR SpA;Duqueco Solar;Solar Fotovoltaica;12;12.0;-37.537856;-72.302197
Región Metropolitana de Santiago;San Pedro;Savona Solar SpA;Planta Fotovoltaica Savona Solar;Solar Fotovoltaica;7;6.76;-33.899427;-71.433971
Región de Atacama;Caldera;Manzano Solar SpA;Calderaza Solar;Solar Fotovoltaica;9;9.9;-27.088123;-70.735792
Región de Valparaíso;Zapallar;LENERGIA CHILE SpA;Planta Fotovoltaica Ovejería;Solar Fotovoltaica;15;7.4952;-32.59171;-71.362733
Región de Valparaíso;Casablanca-Algarrobo;LOMA VERDE SOLAR SPA;Planta fotovoltaica Loma Verde Solar con almacenamiento;Solar Fotovoltaica;130;84.0;-33.374677;-71.579567
Región de Arica y Parinacota;Arica;PV Power Chile SpA;Parque Fotovoltaico Chinchorro;Solar Fotovoltaica;10.7;10.52;-18.440283;-70.246692
Región de Valparaíso;San Felipe;PV Power Chile SpA;Parque Fotovoltaico Almendra;Solar Fotovoltaica;7.5;7.01568;-32.716786;-70.668973
Región de Los Lagos;Frutillar;Windkraft _Villa Alegre 1 SPA;Instalación de 3 Aerogeneradores Villa Alegre 1;Eólica;17;20.4;-41.156242;-73.150638
Región de Arica y Parinacota;Camarones;Colbún S.A.;Parque Fotovoltaico Celda Solar;Solar Fotovoltaica;450;421.9;-18.883846;-70.163418
Región de Antofagasta;Antofagasta;GR Notro SpA;Planta Fotovoltaica Lockma;Solar Fotovoltaica;11.5;10.725;-23.598777;-70.26037
Región de Atacama;Copiapó;CORSO SOLAR SPA;Parque Fotovoltaico Corso;Solar Fotovoltaica;12;9.0;-27.300354;-70.383425
Región del Maule;Río Claro;Pedraza Energía SpA;PSF Itahue 1;Solar Fotovoltaica;10;11.4;-35.160698;-71.374625
Región de Ñuble;Chillán;Carmen Solar SpA;FV Ñuble;Solar Fotovoltaica;13;10.8;-36.612979;-72.028002
Región del Libertador Gral. Bernardo O’Higgins;Codegua;Solar Uno SpA;PROYECTO FOTOVOLTAICO LA BLANQUINA;Solar Fotovoltaica;12;11.75;-34.06845183;-70.64451182
Región de La Araucanía;Renaico;Sociedad Vientos de Renaico SpA;Parque Eólico Vergara;Eólica;65;36.3;-37.68806279;-72.61972815
Región de La Araucanía;Victoria;Solar Victoria Spa;Parque Solar Victoria;Solar Fotovoltaica;12;11.07;-38.266588;-72.531643
Región de Valparaíso;Cabildo;Cabildo Sunlight SpA;Parque Fotovoltaico Cabildo Sunlight;Solar Fotovoltaica;10;12.936;-32.0;-71.0
Región de Coquimbo;Combarbalá;Fontus Prime Solar SpA;Parque Solar Fotovoltaico Combarbalá;Solar Fotovoltaica;12;12.5;-31.142048;-71.088826
Región del Libertador Gral. Bernardo O’Higgins;La Estrella;Agrícola Santa Lucía Ltda.;Parque Fotovoltaico Pulin;Solar Fotovoltaica;55;60.0;-34.0;-72.0
Región de Valparaíso;Petorca;CVE Proyecto Nueve SpA;Parque Solar Esfena;Solar Fotovoltaica;8;6.0;-32.236414;-70.80555
Región de Coquimbo;Los Vilos;PS Maimalicán SpA.;PSFV Maimalicán;Solar Fotovoltaica;10;13.0;-32.0;-71.0
Región del Biobío;Los Angeles;SANTA LAURA ENERGY SpA;Avel Solar;Solar Fotovoltaica;12;9.0;-37.413207;-72.340337
Región de Coquimbo;Los Vilos;CVE Proyecto Diez SpA;Parque Solar Casablanca;Solar Fotovoltaica;12;10.34;-31.937275;-71.140247
Región Metropolitana de Santiago;San Pedro;CVE Proyecto Veinticinco SpA;Lirio Solar;Solar Fotovoltaica;9;11.189;-33.808373;-71.537841
Región de Atacama;Vallenar;Parque Solar Las Cunas SpA;Parque Fotovoltaico Las Cunas;Solar Fotovoltaica;460;540.09;-28.22552;-70.52907
Región Metropolitana de Santiago;Lampa;LASCAR Energy SpA;Parque Fotovoltaico Fuster del Verano;Solar Fotovoltaica;10.2;10.75;-33.258111;-70.917373
Región de Los Ríos;Paillaco;ENERGIA RENOVABLE LAPISLAZULI SPA;Parque Fotovoltaico Nueva Paillaco;Solar Fotovoltaica;15;7.42;-40.103741;-72.808319
Región del Biobío;Mulchén;Colbún S.A.;Parque Eólico Junquillos;Eólica;570;475.2;-37.630053;-72.350189
Región de Tarapacá;Pica-Pozo Almonte;ANDES GREEN ENERGY S.A.;BUNDANG-GU KCS;Solar Fotovoltaica;4000;1009.0;-33.04333;-71.406594
Región de Atacama;Vallenar;CMS SPVI SpA;Parque Fotovoltaico Hijuela;Solar Fotovoltaica;12.6;12.6;-28.526949;-70.760088
Región de Antofagasta;Taltal;Librillo Solar SpA;Parque Solar Fotovoltaico Pampa Librillo;Solar Fotovoltaica;90;126.0;-25.497498;-70.160675
Región del Biobío;Mulchén;TIERRA SOLAR SpA;Parque Solar Mulchén Santa Bárbara 1;Solar Fotovoltaica;12;12.0;-38.0;-72.0
Región del Maule;Colbún;AR Energía Chile SpA;Proyecto AR Panimávida Solar;Solar Fotovoltaica;110;128.38;-35.735153;-71.400635
Región del Maule;Teno;Torino Solar SpA;Planta Fotovoltaica Torino Solar;Solar Fotovoltaica;15;11.33;-34.874288;-71.144457
Región de Arica y Parinacota;Arica-Camarones;Engie Energía Chile S.A.;Modificación Planta Solar Fotovoltaica Pampa Camarones;Solar Fotovoltaica;210;358.7;-18.887813;-70.114687
Región del Libertador Gral. Bernardo O’Higgins;Doñihue;CVE Proyecto Veintisiete SpA.;Hefesto Solar;Solar Fotovoltaica;10;11.7;-34.205229;-70.899016
Región del Biobío;Los Angeles;El Olivar Solar SpA;El Olivar Solar;Solar Fotovoltaica;12;12.0;-37.410472;-72.635955
Región del Biobío;Santa Bárbara;Compañía Eléctrica Los Morros S. A.;Pequeña Hidroeléctrica de Pasada Huequecura;Hidráulica;9.7;3.3;-37.654839;-71.714667
Región del Libertador Gral. Bernardo O’Higgins;Rancagua;FOTOVOLTAICA FARO III SPA;Parque Fotovoltaico Faro de Santa Elena;Solar Fotovoltaica;9;10.69;-34.13614;-70.830887
Región de Los Lagos;Puerto Varas-Los Muermos-Llanquihue;Alto Los Muermos;Parque Eólico Alto Los Muermos;Eólica;1000;430.0;-41.0;-74.0
Región Metropolitana de Santiago;San Pedro;Membrillo Solar SpA;Parque Fotovoltaico El Membrillo;Solar Fotovoltaica;7.1;7.12;-35.390736;-72.376932
Región Metropolitana de Santiago;Colina;Chilener I SpA;Parque Fotovoltaico Chacabuco;Solar Fotovoltaica;10;9.8;-33.029806;-70.715376
Región de Atacama;Tierra Amarilla;CVE Proyecto CINCUENTA Y SIETE SpA;Parque Fotovoltaico Syrah Solar;Solar Fotovoltaica;8.7;5.14;-27.956095;-70.002133
Región de Arica y Parinacota;Arica;Don Arturo Spa;Parque Solar Fotovoltaico Don Arturo;Solar Fotovoltaica;9.5;12.5;-18.48648;-70.246306
Región Metropolitana de Santiago;Huechuraba;PV Power Chile SpA;Parque Fotovoltaico Medialuna;Solar Fotovoltaica;10.7;10.63;-33.358605;-70.627614
Región del Libertador Gral. Bernardo O’Higgins;Mostazal;Candelaria Solar SpA;Ampliación Parque Solar Fotovoltaico PMGD Candelaria;Solar Fotovoltaica;8.6;7.83;-34.0;-71.0
Región del Biobío;Cabrero;APOLO SOLAR SPA;Parque Fotovoltaico El Cortijo;Solar Fotovoltaica;12;9.0;-37.097812;-72.396556
Región del Maule;Villa Alegre;PARQUE SOLAR SANTA FE SPA;Parque Solar Santa Fe;Solar Fotovoltaica;7.7;9.3;-35.621639;-71.713158
Región de Antofagasta;Sierra Gorda;Enel Green Power Chile S.A.;Planta Fotovoltaica Sierra Gorda Solar;Solar Fotovoltaica;400;404.0;-23.0;-69.0
Región Metropolitana de Santiago;Til-Til;Montenegro SpA;PMGD Montenegro I;Solar Fotovoltaica;9.5;6.605;-32.960108;-70.841128
Región de Antofagasta;Antofagasta;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Alto Norte 9 MW;Solar Fotovoltaica;13.5;10.75;-23.797196;-70.330853
Región Metropolitana de Santiago;Talagante;Santa Marta SpA;Parque Fotovoltaico Santa Marta;Solar Fotovoltaica;10;11.64;-33.7142;-70.9265
Región de Antofagasta;Taltal;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Chungungo;Solar Fotovoltaica;13.5;10.79;-25.880083;-69.85985
Región del Maule;Parral;CHUCAO SOLAR SPA;Parque Solar BESS Cuyumillaco;Solar Fotovoltaica;200;90.0;-36.091295;-71.966257
Región del Libertador Gral. Bernardo O’Higgins;Doñihue;Miscanti de Verano SpA;Parque Fotovoltaico Aromo del Verano;Solar Fotovoltaica;10.2;10.8;-34.477841;-71.099834
Región de Atacama;Freirina;Libertad SpA.;Planta Solar Fotovoltaica Libertad I y II;Solar Fotovoltaica;150;116.0;-28.53872;-70.929183
Región del Maule;Molina;PFV Gavilán SpA;Parque Fotovoltaico Gavilán;Solar Fotovoltaica;66;29.0;-35.167713;-71.175915
Región de Antofagasta;Antofagasta;DPP HOLDING CHILE SPA;Parque Fotovoltaico Lince Solar;Solar Fotovoltaica;12;12.5;-23.852643;-70.306783
Región de Antofagasta;Taltal;Vientos de Taltal SpA;Parque Híbrido Eólico y Solar Vientos de Taltal;Eólico-Solar;750;539.0;-24.982937;-70.0022
Región Metropolitana de Santiago;Paine;CVE Proyecto Doce SpA;Parque Fotovoltaico Margarita Solar;Solar Fotovoltaica;12;15.8;-33.85621;-70.596829
Región de Arica y Parinacota;Arica;Parque Solar Panguilemo SpA;Parque Fotovoltaico Las Machas;Solar Fotovoltaica;10.7;10.52;-18.440248;-70.243804
Región del Maule;Retiro;MIRACEA SPA.;Parque Solar Fotovoltaico Miracea;Solar Fotovoltaica;13;9.0;-36.051095;-71.988542
Región del Biobío;Los Angeles;Andina Solar 17 Este SPA;Parque Fotovoltaico Santa Julia (Paillihue);Solar Fotovoltaica;10;10.7;-37.513157;-72.37447
Región de La Araucanía;Renaico;LUZ DE SOL 5 SPA;Parque Fotovoltaico La Tereña;Solar Fotovoltaica;10;11.016;-37.773223;-72.566969
Región de La Araucanía;Loncoche;Canelillo Solar SpA;Canelillo Solar;Solar Fotovoltaica;10;10.32;-39.327992;-72.506473
Región Metropolitana de Santiago;Curacaví;ORION POWER S.A.;Parque solar fotovoltaico Carena;Solar Fotovoltaica;12;11.1;-33.534725;-70.951294
Región de Ñuble;Chillán;Casa de Lata Solar SpA;Casa de Lata Solar;Solar Fotovoltaica;12;12.0;-36.617185;-72.027127
Región de Ñuble;Chillán;Magdalena Solar SpA;Parque Solar Fotovoltaico La Victoria;Solar Fotovoltaica;9;10.5;-37.450779;-72.324383
Región de Ñuble;Bulnes;PFV EL COLIBRI SPA;Parque Fotovoltaico El Colibri;Solar Fotovoltaica;12;12.0;-36.875734;-72.214437
Región Metropolitana de Santiago;Curacaví;Casa Bermeja SpA;Nueva Central Solar Fotovoltaica Casabermeja;Solar Fotovoltaica;10.8;10.78;-33.515435;-70.968778
Región de Antofagasta;María Elena;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Taruca;Solar Fotovoltaica;13.5;10.79;-22.274364;-69.666309
Región de La Araucanía;Cunco;ENERGIA RENOVABLE LAVANDA SPA;Parque Fotovoltaico Las Hortensias;Solar Fotovoltaica;11;11.13;-38.943733;-72.116538
Región de Valparaíso;Casablanca;Taranto Solar SpA;Planta Fotovoltaica Taranto Solar SpA;Solar Fotovoltaica;11;11.79;-33.379454;-71.41946
Región del Maule;San Clemente;Cahuil Solar II S.p.A.;PLANTA FOTOVOLTAICA CAHUIL SOLAR II;Solar Fotovoltaica;6.6;7.2;-35.50483;-71.544768
Región de Valparaíso;Putaendo;FV Rinconada SpA;Parque Solar Gran Rinconada Norte;Solar Fotovoltaica;3.5;4.04;-32657670.0;-70.68745
Región del Maule;Teno;GR Pitao SpA;Planta Fotovoltaica Teno Uno 9 MW;Solar Fotovoltaica;11.5;10.75;-34.823094;-71.138515
Región del Libertador Gral. Bernardo O’Higgins;Rancagua;ORION POWER SpA;Parque Solar Fotovoltaico San Ramón;Solar Fotovoltaica;20;12.52;-34.168942;-70.836423
Región de La Araucanía;Renaico;Sol del Sur 8 SpA;Parque Fotovoltaico Parronal;Solar Fotovoltaica;9;11.016;-37.701599;-72.5725
Región de Coquimbo;Ovalle;Soles Del Norte SpA;PARQUE FOTOVOLTAICO SOLES DEL NORTE;Solar Fotovoltaica;228.5;130.5;-30.592065;-71.459536
Región de Valparaíso;Casablanca;Juriques SpA;Parque Fotovoltaico Viñedo del Verano;Solar Fotovoltaica;10.2;10.81;-33.331078;-71.423244
Región del Biobío;Los Angeles;Montajes Cielpanel SpA;PROYECTO FOTOVOLTAICO CE EL AVELLANO A.9;Solar Fotovoltaica;10;10.16;-37.476186;-72.21449
Región de Valparaíso;San Esteban;Blue Solar Ocho SpA;Parque Solar El Triunfo;Solar Fotovoltaica;9.4;10.5;-32.747548;-70.561389
Región de Antofagasta;Taltal;Engie Energía Chile S.A.;Parque Eólico Pampa Fidelia;Eólica;645;336.0;-25.0;-70.0
Región de Tarapacá;Pozo Almonte;GR PEUMO SPA;Parque Fotovoltaico Pintados;Solar Fotovoltaica;13.5;9.0;-20.804382;-69.703499
Región de Ñuble;San Carlos;LUMINOUS ENERGY SPA;PROYECTO PMGD LIRUTAO SAN CARLOS;Solar Fotovoltaica;12;9.68;-36.467447;-71.949805
Región de Valparaíso;Limache;Sunco Energy Chile SpA;Parque Fotovoltaico San Alfonso;Solar Fotovoltaica;10;8.16;-33.034109;-71.274796
Región Metropolitana de Santiago;Buin;EE Land SpA;Parque Solar Alfa;Solar Fotovoltaica;10;6.014;-33.798991;-70.823921
Región del Maule;Colbún;MVC SOLAR 24 SPA;Planta Fotovoltaica Curamachi;Solar Fotovoltaica;11;10.53;-35.720479;-71.362867
Región Metropolitana de Santiago;San Pedro;ENERGÉTICA SOLAR EL MEMBRILLO SPA;Energética Solar El Membrillo;Solar Fotovoltaica;18;9.22;-34.000556;-71.287668
Región de Coquimbo;Coquimbo-Monte Patria;CVE Proyecto Catorce SpA;PARQUE FOTOVOLTAICO MOMANO;Solar Fotovoltaica;8.6;7.53;-30.721321;-70.914206
Región de Atacama;Vallenar;Tamarama SpA;Parque Fotovoltaico Tamarama;Solar Fotovoltaica;12;9.0;-28.6036;-70.78514
Región de Ñuble;Bulnes;BUTLER CORPORATION SPA;Larqui Solar;Solar Fotovoltaica;12;12.0;-36.745828;-72.268667
Región de Coquimbo;Illapel;Verbena Solar SpA;NUEVA CENTRAL SOLAR FOTOVOLTAICA VERBENA;Solar Fotovoltaica;64.2;63.76;-31.61721;-71.168615
Región Metropolitana de Santiago;Padre Hurtado;Solek Chile Holding SpA;Parque Fotovoltaico Santa Marta;Solar Fotovoltaica;10;3.23;-33.966977;-70.957428
Región del Libertador Gral. Bernardo O’Higgins;San Vicente;CVE Proyecto Cincuenta SpA;Parque Fotovoltaico Hacienda Tagua Tagua;Solar Fotovoltaica;11;9.0;-34.420626;-71.090296
Región del Maule;San Javier;PV Power Chile SpA;Parque Fotovoltaico Orilla del Maule;Solar Fotovoltaica;7;7.0;-35.581584;-71.680956
Región de Atacama;Copiapó;Estancia Sunlight SpA;Parque Fotovoltaico Estancia Sunlight;Solar Fotovoltaica;10;13.44;-26.870568;-70.106076
Región del Libertador Gral. Bernardo O’Higgins;Doñihue;PFV DOÑIHUE SPA;Planta Fotovoltaica LO MIRANDA;Solar Fotovoltaica;8.2;7.2;-34.1988084;-70.88207318
Región de Atacama;Diego de Almagro;Colbún S.A.;Proyecto Diego de Almagro Sur 2;Solar Fotovoltaica;86;128.8;-26.58318;-69.960794
Región de Atacama;Vallenar;AMALTEA SpA;Parque Fotovoltaico Zorzalito;Solar Fotovoltaica;9;10.87;-28.545903;-70.786106
Región de Coquimbo;Coquimbo;Enlasa Energia S.A.;El cruce solar;Solar Fotovoltaica;12;13.24;-30.142627;-71.22684
Región de Atacama;Copiapó;GR Nahuelbuta SpA;Planta Fotovoltaica Travesia;Solar Fotovoltaica;9.9;10.89;-26.870568;-70.106076
Región de Magallanes y de la Antártica Chilena;Punta Arenas;Eólica Faro del Sur S.P.A;Parque Eólico Faro del Sur;Eólica;500;325.0;-52.840301;-70.89666
Región del Maule;Talca;TALTAL SOLAR S.A.;Parque Fotovoltaico Quinantu;Solar Fotovoltaica;12;9.0;-35.497226;-71.578951
Región Metropolitana de Santiago;Colina-Til-Til;Engie Energía Chile S.A.;Parque Fotovoltaico Libélula;Solar Fotovoltaica;140;199.2;-33.06877;-70.687649
Región de Antofagasta;Antofagasta;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Zaturno 9 MW;Solar Fotovoltaica;13.5;10.79;-23.478792;-70.218751
Región de Atacama;Vallenar;GR Pacama SpA;Parque Fotovoltaico Algarrobal 200 MW;Solar Fotovoltaica;220;222.16;-28.0;-71.0
Región de Ñuble;San Carlos;PV Power Chile SpA;Parque Fotovoltaico Itihue;Solar Fotovoltaica;10.7;10.65;-36.0;-72.0
Región de Ñuble;Yungay;MVC Solar 17 SpA;Parque Fotovoltaico Trilaleo;Solar Fotovoltaica;9;10.16;-37.095011;-71.997088
Región de Valparaíso;Panquehue;CVE Proyecto Sesenta SpA;Parque Fotovoltaico Leonera Solar;Solar Fotovoltaica;11;8.73;-33.0;-71.0
Región de Antofagasta;Sierra Gorda;El Condor Solar SpA;Proyecto Fotovoltaico La Sierra;Solar Fotovoltaica;12;11.92;-22.902963;-69.227995
Región Metropolitana de Santiago;Melipilla;Energy Lancuyen SpA;Planta Solar La Greda;Solar Fotovoltaica;10;11.0;-33.667233;-71.153431
Región de Valparaíso;Casablanca;Fontus SCL III SpA;Parque Solar Fotovoltaico Acuyo;Solar Fotovoltaica;185;82.0;-33.321266;-71.427032
Región de Ñuble;Yungay;Empresa Eléctrica Ciprés SpA.;Parque Solar Ciprés;Solar Fotovoltaica;7.4;9.02;-37.11497;-71.69863
Región del Maule;San Javier;GR ALERCE SpA;Planta Fotovoltaica Lemu;Solar Fotovoltaica;4.9;6.02;-35.61141;-71.79195
Región de Valparaíso;Quintero;Corniglia SpA;Planta Fotovoltaica Corniglia;Solar Fotovoltaica;19;14.86;-32.787531;-71.442389
Región de Coquimbo;Illapel;UKA CHILE & CIA;Parque Fotovoltaico Llanos de Rungue;Solar Fotovoltaica;250;316.21;-31.613597;-71.378279
Región Metropolitana de Santiago;El Monte;ORION POWER S.A.;Parque Solar Fotovoltaico El Paico;Solar Fotovoltaica;20;10.72;-33.7109473939;-71.0587874198
Región de Valparaíso;San Antonio;Rimini Solar SpA;Planta Fotovoltaica Rimini Solar;Solar Fotovoltaica;11;11.7;-33.627925;-71.576727
Región del Maule;Curicó;PFV EL LORO CHOROY SPA;Parque Fotovoltaico Loro Choroy;Solar Fotovoltaica;12;12.0;-34.976623;-71.313198
Región del Libertador Gral. Bernardo O’Higgins;Rengo;GR Tamarugo SpA;Planta Fotovoltaica Rinconada;Solar Fotovoltaica;7.8;8.0;-34.40724337;-70.82097916
Región del Libertador Gral. Bernardo O’Higgins;Rengo;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Rosario 8 MW;Solar Fotovoltaica;13.5;9.58;-34.357976;-70.888811
Región de Tarapacá;Huara;GR Algarrobo SpA;Planta Fotovoltaica Zapiga;Solar Fotovoltaica;13.5;10.79;-20.0;-70.0
Región de Antofagasta;María Elena;INVERSIONES FRONTERA SOLAR SPA;Parque Frontera Solar;Solar Fotovoltaica;91;120.36;-21.685877;-69.449368
Región del Libertador Gral. Bernardo O’Higgins;Rengo;Grupo energy Lancuyen spa;Planta Solar Lo Miguel;Solar Fotovoltaica;10;11.0;-34.0;-71.0
Región Metropolitana de Santiago;Pudahuel;FENIX SPA;Parque Solar Fénix;Solar Fotovoltaica;12;14.69;-33.458142;-70.926295
Región de Antofagasta;Sierra Gorda;El Condor Solar SpA;Proyecto Fotovoltaico La Sierra II;Solar Fotovoltaica;12;9.97;-23.000002;-69.0
Región de Valparaíso;Rinconada;PMGD Santuario SpA;Repotenciamiento Proyecto PMGD Santuario I;Solar Fotovoltaica;2.9;4.1;-32.89237;-70.68133
Región del Maule;Maule;Tielmes Energía SpA;PSF Maule X;Solar Fotovoltaica;10;11.4;-35.529255;-71.666588
Región de Coquimbo;Coquimbo-Andacollo;Don Esteban SpA;Parque Fotovoltaico Don Oscar Solar;Solar Fotovoltaica;9.5;12.5;-30.153261;-71.195608
Región de Tarapacá;Pozo Almonte-Alto Hospicio;INVERSIONES IQUIQUE SOLAR SPA;Parque Iquique Solar;Solar Fotovoltaica;110;131.58;-20.3573566309;-70.0506784736
Región del Libertador Gral. Bernardo O’Higgins;San Fernando;Cotinga Spa;Parque Fotovoltaico Cotinga;Solar Fotovoltaica;15;9.0;-34.553214;-70.957938
Región Metropolitana de Santiago;Lampa;Puntiagudo Energy SpA;Parque Fotovoltaico Chicauma del Verano;Solar Fotovoltaica;10.2;10.75;-33.2619504;-70.92276988
Región del Maule;Curicó;Belen Solar SpA;Parque Solar Fotovoltaico Barcelona;Solar Fotovoltaica;9;10.62;-34.967068;-71.165074
Región Metropolitana de Santiago;San Bernardo;Lonquen Rentas Limitada;Parque Fotovoltaico El Camino;Solar Fotovoltaica;8.5;10.8;-33.544592;-70.726804
Región de Valparaíso;El Tabo;Módena Solar SpA;Planta Fotovoltaica Módena Solar;Solar Fotovoltaica;24;12.05;-33.0;-72.0
Región de Valparaíso;San Felipe;Grupotec Chile SpA;Parque Fotovoltaico Doña Pierina;Solar Fotovoltaica;9;8.866;-32.72487;-70.720094
Región de Coquimbo;Andacollo;Solarig Development Chile SpA;Central Fotovoltaica Sol de Oro;Solar Fotovoltaica;29.4;7.0;-30.28522;-71.097275
Región de Tarapacá;Pozo Almonte-Huara;Tamarugal del Verano SpA;Parque Fotovoltaico Tamarugal del Verano;Solar Fotovoltaica;150;170.0;-20.043003;-69.719562
Región del Libertador Gral. Bernardo O’Higgins;Las Cabras-Litueche;Parque Fotovoltaico Andino Occidente SpA;Parque Fotovoltaico Andino Occidente I;Solar Fotovoltaica;180;180.0;-34.073935;-71.533038
Región del Libertador Gral. Bernardo O’Higgins;Las Cabras;MARGARITA SOLAR SpA;NUEVA CENTRAL SOLAR FOTOVOLTAICA MARGARITA;Solar Fotovoltaica;11.2;11.188;-34.287125;-71.326684
Región del Maule;Romeral;Parque Solar El Sauce SpA;PARQUE FOTOVOLTAICO ROMERO;Solar Fotovoltaica;9;10.67;-34.984406;-71.061445
Región del Libertador Gral. Bernardo O’Higgins;Rengo;GR Archipiélago Juan Fernández SpA;Planta Fotovoltaica Rengo 7MW;Solar Fotovoltaica;7.7;8.44;-34.393647;-70.904299
Región de Los Lagos;Chonchi;Hidroeléctrica Dongo Spa;Captación Adicional Cheto para Mini Central de Pasada Hidroeléctrica Dongo SpA;Hidráulica;0.1;0.3;-42.559672;-73.901221
Región de Valparaíso;Nogales;Andina Solar 13 SpA;Parque Solar La Peña;Solar Fotovoltaica;8;9.38;-32.628538;-71.011943
Región de Antofagasta;Antofagasta;GR Toromiro SpA;Planta Fotovoltaica Ckontor;Solar Fotovoltaica;12;10.75;-22.999998;-69.999998
Región de Atacama;Freirina;Ibereolica Cabo Leones III;Parque Eólico Cabo Leones III;Eólica;181.7;173.25;-28.911694;-71.475075
Región de Los Lagos;Purranque;Windkraft Purranque 2 SPA;Instalación de 3 Aerogeneradores Purranque 2;Eólica;17;20.4;-40.92983;-73.1268
Región de Antofagasta;Calama;Valle de las Estrellas Solar SpA;Parque Fotovoltaico con capacidad de almacenamiento Valle de las Estrellas;Solar Fotovoltaica;19.8;9.0;-22.47089879;-68.8507436226
Región de Valparaíso;San Antonio;PSF Guanay SpA;Proyecto Solar Fotovoltaico Guanay;Solar Fotovoltaica;160;123.0;-33.601089;-71.535313
Región del Libertador Gral. Bernardo O’Higgins;Quinta de Tilcoco;Romeral Solar SpA;PFV Romeral Solar;Solar Fotovoltaica;11.8;11.75;-34.335941;-70.994434
Región del Biobío;Los Angeles;Windkraft Cinco Chile SpA;Instalación de 2 Aerogeneradores LA Sur 2;Eólica;11.3;11.2;-37.557502;-72.347443
Región de Valparaíso;Nogales;EL COBRE SPA;PV EL COBRE;Solar Fotovoltaica;12.3;10.8;-32.648017;-71.1876
Región de Los Ríos;Río Bueno;BLUE LIGHT ENERGY SPA;Parque Solar Rio Bueno;Solar Fotovoltaica;18;9.0;-40.0;-73.0
Región del Maule;Colbún;MVC SOLAR 24 SPA;Parque Fotovoltaico Curamachi;Solar Fotovoltaica;11;10.5;-35.72048;-71.362823
Región de Valparaíso;Casablanca;GESTIÓN SOLAR S.A.;Central Solar Fotovoltaica Gran Piquero;Solar Fotovoltaica;10.5;11.6;-33.297606;-71.449998
Región Metropolitana de Santiago;Peñaflor;El Condor Solar SpA;Proyecto Fotovoltaico Malloco;Solar Fotovoltaica;12;10.4;-33.586468;-70.856083
