Región del Libertador Gral. Bernardo O’Higgins;Rancagua-Olivar;PER LICANCABUR SPA;Parque Solar Fotovoltaico Agnis;Solar;18;9.0;240;5
Región de Valparaíso;Casablanca;ANDINA SOLAR 14 SPA;Parque Fotovoltaico El Manzano III;Solar;3.1;2.36376;245;3
Región de Valparaíso;San Antonio;PSF Guanay SpA;Proyecto Solar Fotovoltaico Guanay;Solar;160;120.0;135;5
Región del Maule;Molina;GR RAULI SpA;Planta Fotovoltaica Molina;Solar;13.5;9.0;49;5
Región de Valparaíso;Casablanca;Juriques SpA;Parque Fotovoltaico Viñedo del Verano;Solar;10.2;10.81;80;5
Región Metropolitana de Santiago;Colina;Inversiones y Servicios SunEdison Chile Ltda;Proyecto Parque Solar Quilapilún;Solar;256;127.94;325;5
Región de Atacama;Copiapó;San Francisco SpA;Parque Solar Fotovoltaico San Francisco;Solar;9.5;12.5;72;3
Región de La Araucanía;Lautaro;Libertador Solar 8 SpA;Parque Fotovoltaico Violeta Solar;Solar;9;10.6;81;4
Región del Maule;Linares-Longaví;Hidroeléctrica Centinela Limitada;Proyecto Hidroeléctrico Achibueno;Hidro;285;135.0;252;5
Región del Biobío;Nacimiento;Parque Solar Gamma SpA;Parque Solar Gamma;Solar;10.2;11.36;8;3
Región de Coquimbo;Los Vilos;Generadora Sungate SpA;Planta Solar Fotovoltaica Pichidangui;Solar;8;13.23;76;4
Región de Coquimbo;Monte Patria;Don Pedro SpA;Parque Fotovoltaico Don Pedro;Solar;12;9.0;168;2
Región de Antofagasta;Sierra Gorda;El Condor Solar SpA;Proyecto Fotovoltaico Amanecer;Solar;12;13.33;70;3
Región de Ñuble;Chillán;Draco Solar SpA;Parque Solar Chillán San Alberto;Solar;12;12.0;160;2
Región del Libertador Gral. Bernardo O’Higgins;Machalí;COX ENERGY PMGD SPA;Parque Solar El Guindal;Solar;10;9.79;198;4
Región del Libertador Gral. Bernardo O’Higgins;Rancagua;ORION POWER S.A.;Parque Solar Fotovoltaico Los Quilos;Solar;20;11.0;246;4
Región de Ñuble;San Ignacio;Doña Graciela Solar SPA;Santa Graciela Solar;Solar;93;93.41;608;3
Región del Maule;Villa Alegre;Parque Solar Villa Alegre;Parque Solar Villa Alegre;Solar;8.4;9.9;252;4
Región del Libertador Gral. Bernardo O’Higgins;Doñihue;PFV DOÑIHUE SPA;Planta Fotovoltaica LO MIRANDA;Solar;8.2;7.2;168;3
Región del Maule;Molina;Icafal Inversiones S.A.;Proyecto Minicentral Hidroeléctrica Cumpeo;Hidro;15;5.5;231;2
Región de Ñuble;Chillán-San Carlos;Rinconada Solar SpA;Rinconada Solar;Solar;50;67.9;800;3
Región de Valparaíso;San Esteban;CVE Proyecto Siete SpA;Parque Solar Liquidambar;Solar;12;10.57;35;5
Región de Ñuble;San Carlos-Ñiquén;Wind 5 SpA;Parque Eólico San Carlos;Eólica;241;187.5;304;15
Región de Ñuble;Chillán Viejo;PV Power Chile SpA;Parque Fotovoltaico Quilmo PMG;Solar;11;10.52;16;3
Región del Biobío;Cañete;RPI Chile Energías Renovables S.A.;Proyecto Central Hidroeléctrica Butamalal, Región del Bío-Bío CHButamalal (e-seia);Hidro;25;11.0;192;5
Región de Ñuble;Yungay;HIDROTRILALEO III S.A;Minicentral Hidroeléctrica Trilaleo 3;Hidro;7;2.4;416;3
Región del Biobío;Laja-Los Angeles;Parque Eólico Campo Lindo SpA.;Parque Eólico Campo Lindo;Eólica;300;145.0;240;16
Región del Biobío;Los Angeles;MVC Solar 38 SpA;Parque fotovoltaico La Perla;Solar;9;9.0;56;4
Región de La Araucanía;Angol-Collipulli-Los Sauces;Parque Eólico Piñón Blanco SpA;Parque Eólico Piñón Blanco;Eólica;300;168.3;108;8
Región de Tarapacá;Pozo Almonte;Héctor Pereira Arriagada;PLANTA SOLAR PINTADOS;Solar;2;77.4;44;3
Región de Valparaíso;San Antonio;PV Power Chile SpA;Parque Fotovoltaico Leyda;Solar;96;96.0;210;2
Región del Libertador Gral. Bernardo O’Higgins;San Fernando;SOLAR TI TREINTA Y SIETE SPA;Parque Solar Aldebarán;Solar;6.5;7.34;126;3
Región de Coquimbo;Canela;Punta Palmeras S.A.;Modificación Proyecto Parque Eólico Punta Palmeras;Eólica;150;66.0;88;13
Región de Antofagasta;Sierra Gorda;Abengoa Solar Chile SpA.;Planta Solar Atacama 2;Solar;1200;210.0;96;5
Región de La Araucanía;Collipulli;GAIA SOLAR SPA;Planta Solar Collipulli;Solar;8;11.52;369;4
Región del Biobío;Los Angeles;Engie Energía Chile S.A.;Parque Eólico El Rosal;Eólica;230;184.8;152;14
Región del Libertador Gral. Bernardo O’Higgins;San Fernando;PFV PEQUEN SPA;Parque Fotovoltaico Pequén;Solar;66;24.0;210;4
Región de Los Ríos;La Unión;Ciprés de la Costa Solar SpA;Parque Solar Fotovoltaico Ciprés de la Costa;Solar;10;10.33;364;4
Región de Valparaíso;Nogales;Parque Solar Patagua SpA;Parque Fotovoltaico Doña Alicia;Solar;11;11.0;235;5
Región Metropolitana de Santiago;Paine;ORION POWER S.A.;Parque Solar Fotovoltaico Paine 9 MW;Solar;10;10.01;286;2
Región de Atacama;Vallenar;GR Carza SpA;Planta Fotovoltaica Astillas;Solar;13.5;9.0;18;4
Región de Antofagasta;Calama;E-CL S.A.;Parque Eólico Calama B;Eólica;165;75.0;100;9
Región del Biobío;Cabrero;IMPULSO SOLAR EL RESPLANDOR SpA;Parque Solar Cabrero;Solar;15.5;16.73;64;5
Región de La Araucanía;Loncoche;ENERGIA RENOVABLE CORAL SPA;Parque Fotovoltaico Loncoche;Solar;11;6.74;252;5
Región del Biobío;Lebu;Cristalerías Toro S.A.I.C.;Ampliación Parque Eólico Lebu Parque Eólico Lebu;Eólica;6;6.24;200;9
Región del Libertador Gral. Bernardo O’Higgins;Rancagua-Olivar;PER CERRO MOHAI SPA;Parque Solar Fotovoltaico Vulcano;Solar;18;9.0;126;2
Región del Biobío;Lebu;CRISTALERIAS TORO SPA;Ampliación III Parque Eólico Lebu - Cristoro;Eólica;13;11.25;280;12
Región del Maule;Curicó;Tarwi SpA;Parque Solar Fotovoltaico Tarwi;Solar;12;9.0;56;4
Región de Los Lagos;Ancud;WIND 2 SPA;Instalación de 3 Aerogeneradores en Sector Colonia Belbén;Eólica;17;16.2;420;13
Región Metropolitana de Santiago;Til-Til;Inversiones y Servicios SunEdison Chile Limitada;Parque Fotovoltaico Santa Sofía;Solar;104;51.0;169;2
Región del Biobío;Mulchén;Hidro Munilque SpA;Minicentrales Hidroeléctricas La Viña, Alto La Viña, El Brinco y La Bifurcada;Hidro;3.6;1.1;352;5
Región de Los Lagos;Puerto Octay;Hidroenersur S.A.;Mini Central Hidroelectrica de Pasada El Callao;Hidro;7.5;3.2;190;6
Región Metropolitana de Santiago;Buin;CVE Proyecto Veinte SpA;Medusa Solar;Solar;6.6;8.066;481;5
Región del Maule;San Clemente;Hidromaule S.A.;Central Hidroelectrica Lircay;Hidro;20;19.04;56;3
Región de Ñuble;Chillán;PFV EL CACHUDITO SPA;Parque Fotovoltaico El Cachudito;Solar;66;24.0;240;4
Región de Atacama;Freirina;OPDE CHILE SpA;Parque Fotovoltaico Don Carlos;Solar;240;235.0;6;5
Región de Los Ríos;Río Bueno;Inversiones Candelaria Limitada;Modificaciones a la Central Hidroeléctrica Licán;Hidro;5.5;17.0;238;2
Región de Antofagasta;Sierra Gorda;Cuevitas Solar SpA;Parque Fotovoltaico Cuevitas;Solar;13;14.8;26;3
Región del Maule;Teno-Rauco;LUN SPA;Parque Solar Fotovoltaico Lun;Solar;10.7;10.7;301;3
Región de Tarapacá;Pozo Almonte;Solar Chile S.A;LA TIRANA SOLAR;Solar;90;30.24;14;3
Región Metropolitana de Santiago;San Pedro;Solar TI Seis SpA.;Parque Solar Avilés;Solar;12;8.4;533;5
Región Metropolitana de Santiago;Melipilla;SOLAR TI CINCUENTA Y CINCO SPA;Parque Fotovoltaico Ostolazas;Solar;12;20.14;247;2
Región de La Araucanía;Renaico;Sociedad Vientos de Renaico SpA;Parque Eólico Vergara;Eólica;65;36.3;135;9
Región del Libertador Gral. Bernardo O’Higgins;San Fernando;Hidroeléctrica Dos Valles SpA;Ampliación Minicentral Hidroeléctrica de Pasada Sector Río Damas;Hidro;4.5;9.05;6;5
Región del Maule;Colbún;Colbún S.A.;Aumento de Generación en Complejo Colbún, sector Chiburgo;Hidro;8.7;14.0;315;3
Región de Ñuble;Chillán;Casa de Lata Solar SpA;Casa de Lata Solar;Solar;12;12.0;224;5
Región del Libertador Gral. Bernardo O’Higgins;San Vicente;PFV LAS TENCAS SPA;Parque Fotovoltaico Las Tencas;Solar;12;12.0;198;2
Región Metropolitana de Santiago;Curacaví;Casablanca Generación S.A.;Central Hidroeléctrica Las Mercedes;Hidro;13.5;3.5;13;2
Región del Biobío;Laja;Alberto Matthei e Hijos Ltda;MODIFICACIONES AL DISEÑO DE PROYECTO MDL CENTRAL HIDROELÉCTRICA LAJA Modif-CH-Laja;Hidro;50;36.8;40;2
Región de Antofagasta;Calama;Parque Eólico Valle De Los Vientos S.A.;Proyecto Parque Eólico Valle de los Vientos  (Azabache);Eólica;200;135.0;40;8
Región de La Araucanía;Renaico;Inversiones BOSQUEMAR Ltda;Parque Eólico Tolpán;Eólica;250;279.0;18;15
Región de Antofagasta;Taltal;SAGESA SA;Plantas Fotovoltaicas Armazones y Paranal;Solar;12;10.016;4;2
Región de Magallanes y de la Antártica Chilena;Punta Arenas-Laguna Blanca-San Gregorio;ASOE Chile Diez SpA;Proyecto integral para la producción y exportación de amoniaco verde - HNH ENERGY;Eólica;11000;1400.0;420;12
Región de Tarapacá;Pozo Almonte;Andes Green  Energy SPA;Proyecto Termosolar BUNDANG-GU Pozo Almonte;Solar;4500;1007.0;13;3
Región del Libertador Gral. Bernardo O’Higgins;Rengo;ORION POWER S.A.;Parque solar fotovoltaico Santa Isabel;Solar;12;11.64;228;3
Región Metropolitana de Santiago;San José de Maipo;ENERGIA COYANCO S.A.;CENTRAL HIDROELÉCTRICA GUAYACÁN;Hidro;17.4;10.4;65;2
Región del Libertador Gral. Bernardo O’Higgins;Coinco;MAUI SOLAR SpA;NUEVA CENTRAL SOLAR FOTOVOLTAICA LO CONTY;Solar;11.2;10.12;18;3
Región de Antofagasta;María Elena;Helio Atacama Seis SpA;Proyecto Fotovoltaico Crucero Oeste_Finnis Terrae;Solar;449;160.3;100;5
Región del Biobío;Haulpén;Energías Renovables del Bío Bío S.A.;Parque  Eólicos Altos de Hualpén;Eólica;26;20.0;192;13
Región de Ñuble;Quirihue;Sociedad Energías Renovables El Mañío SpA;PMGD FV Amanecer de Ñuble;Solar;9;7.205;368;4
Región de Antofagasta;Antofagasta;PFV EL AGUILUCHO SPA;Parque Fotovoltaico El Aguilucho;Solar;12;12.0;38;2
Región de Antofagasta;Taltal;Energía Eólica Pampas SpA;Parque Híbrido Pampas;Eólica-Solar;800;392.0;100;16
Región de La Araucanía;Vilcún-Lautaro;SCHWAGER ENERGY S.A.;CENTRAL HIDROELECTRICA DE PASADA CONDOR;Hidro;17;5.4;18;6
Región de Valparaíso;Quillota;San Francisco V SpA;PSF San Francisco V;Solar;6;7.2;60;2
Región Metropolitana de Santiago;San José de Maipo;Pedro Augusto Guillon Cuevas;Central Hidroléctrica El Toyo 1 (e-seia);Hidro;37;21.6;156;6
Región de Valparaíso;Zapallar;LENERGIA CHILE SpA;Planta Fotovoltaica Ovejería;Solar;15;7.4952;85;5
Región de Valparaíso;San Antonio;PSF Guanay SpA;Proyecto Solar Fotovoltaico Guanay;Solar;160;123.0;40;3
Región de Antofagasta;María Elena;Planta solar Tocopilla SpA;Planta Fotovoltaica Tocopilla;Solar;170;227.46;30;5
Región de Coquimbo;La Serena;PFV EL RAYADOR SPA;PARQUE FOTOVOLTAICO EL RAYADOR;Solar;12;12.0;88;5
Región de Antofagasta;Calama;Element Power Chile S.A.;PLANTA FOTOVOLTAICA SAN PEDRO DE ATACAMA II;Solar;103;30.0;92;4
Región del Maule;Teno;Guanaquito Solar SpA;Arboleda Solar;Solar;80;110.24;140;5
Región de Valparaíso;Llay Llay;XUÉ SOLAR S.p.A.;Planta Solar Fotovoltaica Llay Llay I;Solar;17.2;9.0;195;4
Región Metropolitana de Santiago;Til-Til;Solek Chile Holding SpA;Parque Fotovoltaico Alsol;Solar;10;10.66;533;3
Región del Maule;Parral-Retiro;PARRAL SOLAR SPA;Parque Solar Parral;Solar;200;201.0;175;3
Región de Coquimbo;La Serena;La Polvareda SG SpA;Parque Solar La Polvareda;Solar;30;14.7;52;2
Región del Maule;Colbún-Linares;Besalco Construcciones S.A;Central hidroeléctrica Túnel Melado Obras de Generación y de Transmisión;Hidro;11.3;3.0;175;5
Región de Ñuble;Yungay;MVC Solar 17 SpA;Parque Fotovoltaico Trilaleo;Solar;9;10.16;192;3
Región de Antofagasta;Taltal;ENGIE Energía Chile S.A.;Parque Eólico Lomas de Taltal;Eólica;424;353.4;2;11
Región del Maule;Yerbas Buenas;COLBÚN S.A.;Minicentral Hidroeléctrica ODT;Hidro;4.3;1.4;210;4
Región de Los Lagos;Puerto Varas;Energía Renovable Platino SpA;Parque Fotovoltaico El Tepual Norte;Solar;15;9.0;360;4
Región del Libertador Gral. Bernardo O’Higgins;San Vicente;CVE Proyecto Cincuenta SpA;Parque Fotovoltaico Hacienda Tagua Tagua;Solar;11;9.0;6;3
Región del Biobío;Los Angeles;LUZ DE SOL 2 SPA;Parque Fotovoltaico San Lucas;Solar;10;11.016;208;2
Región Metropolitana de Santiago;María Pinto;Oenergy Generación Solar Distribuida SpA;Parque Fotovoltaico Los Cisnes;Solar;12;8.0;546;4
Región del Libertador Gral. Bernardo O’Higgins;Graneros;PARQUE SOLAR BADAJOZ SPA;Parque Fotovoltaico Graneros;Solar;7;7.84;156;3
Región del Libertador Gral. Bernardo O’Higgins;Graneros;MELI SPA;Parque Solar Fotovoltaico Meli;Solar;11;9.0;132;3
Región de Antofagasta;María Elena;Pleiades S.A.;Proyecto Alfa Solar;Solar;560;280.0;10;5
Región de Antofagasta;María Elena;Planta Solar La Pampina SpA;Planta Solar La Pampina;Solar;140;200.0;22;3
Región de Coquimbo;Ovalle;Blue Solar Dos SpA;Parque Solar Las Mercedes;Solar;9.4;10.49;68;3
Región de Antofagasta;María Elena;Ibereolica Solar Antofagasta SpA.;Proyecto Solar Antofagasta;Solar;532.5;550.0;10;5
Región de Los Ríos;Río Bueno;SOCIEDAD GENERADORA ELECTRICA RHOMAYA LTDA;Central Hidroeléctrica Walterio 0;Hidro;4;3.0;644;2
Región de Coquimbo;Salamanca;CVE Proyecto Treinta y Uno SpA;Parque Fotovoltaico Perséfone Solar;Solar;22;12.22;164;4
Región de Coquimbo;Combarbalá;PSF La Tapina S.A.;Planta Solar Fotovoltaica La Tapina;Solar;110;55.0;24;4
Región de La Araucanía;Freire;MANANTIAL SOLAR SPA;Parque Fotovoltaico Manantial Solar;Solar;4.3;6.9;153;5
Región de Coquimbo;La Serena;PFV LAS TAGUAS SPA;Parque Fotovoltaico Las Taguas;Solar;12;12.0;184;2
Región de Los Lagos;Llanquihue;Colbún S.A.;Parque Eólico Cuatro Vientos;Eólica;540;360.0;300;9
Región de Coquimbo;Ovalle;Parque Eólico Locayo SpA;Parque Eólico Quebrada Locayo;Eólica;396;240.0;200;8
Región Metropolitana de Santiago;Curacaví;ORION POWER S.A.;Parque Solar Fotovoltaico Curacaví;Solar;4.6;3.5;650;2
Región del Libertador Gral. Bernardo O’Higgins;Las Cabras;PV Power Chile SpA;Parque Fotovoltaico Cocalán;Solar;10.7;10.52;198;5
Región Metropolitana de Santiago;Lampa;GR Villarrica SpA;Planta Fotovoltaica Belén 6MW;Solar;6.6;7.24;455;4
Región del Maule;San Clemente;Hidroeléctrica Río Colorado S.A.;Central Hidroeléctrica Río Colorado;Hidro;49;15.0;196;2
Región de Los Lagos;Puyehue;Central Hidroeléctrica Chanleufú;Minicentral Hidroeléctrica de Pasada Río Chanleufu;Hidro;18;6.0;300;6
Región de Antofagasta;Taltal;EDF en Chile Holding SpA.;Parque Eólico Wayra;Eólica-Solar;623.9;557.0;54;15
Región de Antofagasta;Calama;ENGIE Energía Chile S.A.;Parque Eólico Vientos del Loa;Eólica;246;204.6;46;10
Región Metropolitana de Santiago;Til-Til;Enel Green Power Chile S.A.;Optimización Parque Solar Samantha;Solar;160;115.81;195;3
Región de Arica y Parinacota;Arica;Pesquero Solar SpA;Proyecto Fotovoltaico Las Chilcas;Solar;12;12.9;600;3
Región del Maule;San Javier;COX RIO MAULE SPA;Parque Solar Fotovoltaico PMGD CE Rio Maule;Solar;10;10.8;126;5
Región del Maule;Linares;EL LIMAHUE SPA;Nueva Central Solar Fotovoltaica El Rosal;Solar;8.4;8.4;210;5
Región de Antofagasta;Taltal;Librillo Solar SpA;Parque Solar Fotovoltaico Pampa Librillo;Solar;90;126.0;28;5
Región de Tarapacá;Pozo Almonte;POZO ALMONTE SOLAR 2 S.A.;Planta Solar Fotovoltaica Pozo Almonte Solar 2, I Región;Solar;40;7.8;5;4
Región de Antofagasta;Taltal;Parque Eolico Wayra SpA;Parque Eolico Wayra;Eólica-Solar;623.9;614.0;22;8
Región Metropolitana de Santiago;Padre Hurtado;Incahuasi energy SpA;Ampliación Parque Fotovoltaico Guanaco del Verano I;Solar;6.2;6.0;546;2
Región de Atacama;Vallenar;Sol de Vallenar SPA;Parque Fotovoltaico Sol de Vallenar;Solar;620;250.0;105;4
Región de Antofagasta;Taltal;CI GMF II Llanura Solar ProjectCo SpA;Proyecto Híbrido Solar, Eólico y de Almacenamiento de Energía Llanura Solar;Eólica-Solar;1300;992.0;88;13
Región de Atacama;Vallenar;Energía Renovable Violeta SpA;Parque solar fotovoltaico Ceibo;Solar;220;324.87;138;5
Región del Biobío;Los Angeles;AM EÓLICA CHACAICO SPA;Parque Eólico San Manuel;Eólica;145;57.5;304;13
Región del Maule;Hualañé;Itahue Energy SPA;Sol de Caone;Solar;420;455.0;238;5
Región de Valparaíso;Los Andes;GUADALUPE SOLAR SPA;Planta Fotovoltaica Guadalupe;Solar;8;5.6;140;4
Región de Atacama;Diego de Almagro;ISIDORA SOLAR SPA;Parque Fotovoltaico Isidora Solar;Solar;262.1;150.0;81;3
Región de Atacama;Vallenar;SOWITEC Operation Ltda;Proyecto Fotovoltaico Aurora del Huasco;Solar;83;49.58;78;3
Región de Arica y Parinacota;Camarones;ELECNOR Chile S.A.;Proyecto Planta Termosolar Camarones;Solar;800;105.0;480;4
Región de La Araucanía;Ercilla;Parque Eólico Los Trigales SpA.;Parque Eólico Los Trigales;Eólica;300;155.0;450;16
Región de Atacama;Diego de Almagro;CENTRAL SOLAR DESIERTO I Spa;CENTRAL SOLAR CHAKA;Solar;57;20.0;147;5
Región de Atacama;Diego de Almagro;Cóndor Solar SpA;Planta FV El Salado II;Solar;106.5;36.0;60;4
Región Metropolitana de Santiago;Padre Hurtado;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Violeta;Solar;13.5;10.79;286;2
Región de Ñuble;Yungay;Parque Solar Esmeralda SpA;Parque Solar Esmeralda II;Solar;16.5;17.22;64;3
Región de Coquimbo;Ovalle;Parque Talinay Sur S.A;Parque Eólico Talinay II;Eólica;1200;500.0;72;15
Región de Coquimbo;Ovalle;Bronte SpA;Parque Fotovoltaico Bronte;Solar;12;9.0;56;4
Región de Antofagasta;María Elena;Ibereólica Solar Atacama S.A.;Planta Termosolar Pedro de Valdivia;Solar;2610;360.0;88;5
Región Metropolitana de Santiago;Til-Til;Diana Solar SpA;Parque Fotovoltaico Litre del Verano;Solar;15;10.75;117;3
Región del Maule;San Javier;PLANTA SOLAR EL CARDONAL SPA;PLANTA SOLAR EL CARDONAL;Solar;20;5.0;196;4
Región Metropolitana de Santiago;Buin-Paine;Tedlar Marte SpA;Parque Fotovoltaico Cousiño;Solar;8;12.5;312;5
Región de Ñuble;Chillán;Cato Solar SpA;Cato Solar;Solar;12;12.0;304;4
Región de Ñuble;Yungay;MVC SOLAR 60 SpA;Parque Fotovoltaico Campanario;Solar;11;9.47;768;4
Región del Biobío;Mulchén;PMGD BIO BIO NEGRETE S.A.;Proyecto Minicentrales Hidroeléctricas Munilque 1, Munilque 2 y Bureo;Hidro;11;2.7;328;4
Región de Atacama;Vallenar;ORION POWER S.A.;Parque Solar Fotovoltaico Marañón;Solar;12;11.84;54;2
Región de Coquimbo;Vicuña-La Serena;Llanos de Potroso SpA;Parque solar Llanos de Potroso;Solar;12;9.0;100;4
Región del Biobío;Lebu;Inversiones BOSQUEMAR Ltda;MINI CENTRAL HIDROELÉCTRICA CAYUCUPIL CH-Cayucupil;Hidro;12.8;6.0;16;3
Región de Valparaíso;Cartagena;CVE Treinta y Cinco SpA;Ceres Solar;Solar;12;12.66;130;4
Región Metropolitana de Santiago;Lo Barnechea;ECO SANTIAGO SPA;Parque Solar Cordillera;Solar;410;205.0;364;5
Región Metropolitana de Santiago;Melipilla;Parque Solar Beta SpA;Parque Solar Beta;Solar;7;7.73;286;4
Región del Maule;Linares;EL NARANJAL SPA;Nueva Central Solar Fotovoltaica Pachira;Solar;10.8;10.78;203;2
Región de Arica y Parinacota;Arica;Andes Mainstream SpA;PARQUE SOLAR AZAPA;Solar;210;104.0;255;2
Región de La Araucanía;Renaico;MILLARAY FOTOVOLTAICA SPA;PMGD Renaico 2;Solar;5;3.66;198;4
Región de Ñuble;Chillán;Blu Solar SpA;Planta Fotovoltaica Blu Solar;Solar;15;10.85;752;5
Región de Tarapacá;Pozo Almonte-Alto Hospicio;Minerva SpA;Parque Fotovoltaico con Capacidad de Almacenamiento Minerva;Solar;28;9.0;33;4
Región de Antofagasta;Sierra Gorda;El Condor Solar SpA;Proyecto Fotovoltaico La Sierra II;Solar;12;9.97;20;2
Región de Los Lagos;Puerto Montt;HIDROELÉCTRICA LUMEN SA;CENTRAL HIDROELÉCTRICA DEL RÍO CHAICA” (X REGIÓN, CHILE);Hidro;15;7.3;340;6
Región de Antofagasta;Antofagasta;GRENERGY RENOVABLES PACIFIC LIMITADA;Planta Fotovoltaica Alto Norte 9 MW;Solar;13.5;10.75;78;2
Región de La Araucanía;Curarrehue-Pucón;Empresa Eléctrica Puesco SpA;Proyecto Hidroeléctrico Puesco-Momolluco;Hidro;90;27.2;387;2
Región de Atacama;Copiapó;Cóndor Solar SpA;Planta FV Carrera II;Solar;108.8;36.0;69;3
Región de Antofagasta;Sierra Gorda;Minera El Tesoro;Planta Termo Solar para Calentamiento de Soluciones;Solar;14;7.0;94;5
Región de La Araucanía;Nueva Imperial;Andrés Pablo Vásquez Mena;Parque Fotovoltaico Imperial Solar;Solar;9;10.0;243;4
Región de Antofagasta;Calama;GR Lumilla SpA;Planta Fotovoltaica Pangui;Solar;13.5;10.752;6;4
Región Aisén del Gral.Carlos Ibáñez del Campo;Coyhaique;Empresa Eléctrica de Aisén S.A.;Ampliación Parque Eólico Alto Baguales;Eólica;30;32.2;132;14
Región de Atacama;Vallenar-Freirina;FRV Services Chile SpA;Parque Fotovoltaico Llanos de Marañón;Solar;372;458.0;12;2
Región de Ñuble;Yungay;Sol del Sur 1 SpA;Parque Fotovoltaico Yungay II;Solar;9;11.016;480;3
Región de Valparaíso;Panquehue;CVE PROYECTO CINCUENTA Y TRES SPA;Parque Fotovoltaico Cronos Solar;Solar;5;5.1;60;3
Región del Maule;San Clemente;Hydrochile S.A;Centrales Hidroeléctricas Río Puelche;Hidro;140;50.0;63;2
Región de Atacama;Diego de Almagro;Empresa de Desarrollo de Energías Renovables Alen Walung S.A.;Proyecto Campos del Sol Centro (Guanchoi);Solar;564;237.0;129;4
Región de La Araucanía;Melipeuco;Ingeniería y Construcción Madrid Limitada;Central Hidroeléctrica de Pasada El Rincón;Hidro;24;11.0;180;2
Región del Maule;Cauquenes;Carolina del Verano SpA;Parque Fotovoltaico Carolina Solar;Solar;380;497.0;294;3
Región de Coquimbo;Ovalle;Mantos del Sol SpA;MANTOS DEL SOL;Solar;8.7;10.66;156;3
Región de Tarapacá;Huara;GR HUALO SPA;Parque Fotovoltaico Dolores;Solar;13.5;9.0;34;3
Región del Libertador Gral. Bernardo O’Higgins;Mostazal;Candelaria Solar SpA;Ampliación Parque Solar Fotovoltaico PMGD Candelaria;Solar;8.6;7.83;174;4
Región de Valparaíso;La Ligua;Parque Solar Altos Lao SpA;Proyecto Fotovoltaico El Ingenio;Solar;10.7;10.66;220;2
Región de Atacama;Diego de Almagro;Colbún S.A.;Proyecto Diego de Almagro Sur 1;Solar;83.2;129.0;27;4
Región Metropolitana de Santiago;Buin;FOTOVOLTAICA BOLDO SPA;Planta Fotovoltaica La Colonia;Solar;15;9.9;585;4
Región de La Araucanía;Curacautín;Energía hueñivales SpA;CENTRAL HIDROELÉCTRICA HUEÑIVALES;Hidro;47.5;15.0;216;2
Región de Valparaíso;Panquehue;TULIPAN VII SPA;Planta Fotovoltaica Tulipán;Solar;15;12.61;200;2
Región del Libertador Gral. Bernardo O’Higgins;Litueche;MVC SOLAR 31 SpA;Parque Fotovoltaico El Cuzco;Solar;11;11.0;126;4
Región del Biobío;Quilleco;Asociación de Canalistas del Laja;Central Hidroeléctrica de Melo;Hidro;8.5;2.8;312;6
Región de Tarapacá;Pozo Almonte;ANDES GREEN ENERGY S.A.;GHUNGNAM KCS;Solar;2789.1;1009.28;28;3
Región del Biobío;Los Angeles;Asociación de Canalistas del Laja;Minicentrales de Pasada José Luis Moraga;Hidro;17;5.8;216;3
Región de La Araucanía;Melipeuco;José Pedro Fuentes de la Sotta;Mini Central Hidroeléctrica El Canelo;Hidro;16.5;5.5;54;2
Región de Los Lagos;Los Muermos;El Gato Hydro Chile SPA;Central Hidroeléctrica de Pasada El Gato;Hidro;30.5;6.0;380;6
Región de Atacama;Diego de Almagro;Inmobiliaria e Inversiones Los Coihues S.A.;Modificación Parque Fotovoltaico Sierra Soleada;Solar;9.5;11.0;141;2
Región de Atacama;Diego de Almagro;MSN Solar 5 SpA;Proyecto Fotovoltaico Llanta;Solar;235.2;112.0;105;5
Región del Libertador Gral. Bernardo O’Higgins;Rengo;Grupo energy Lancuyen spa;Planta Solar Lo Miguel;Solar;10;11.0;78;3
Región Metropolitana de Santiago;Til-Til;Amunche Solar SpA.;PARQUE SOLAR FOTOVOLTAICO LA CONSTITUCION;Solar;100;48.0;65;3
Región del Libertador Gral. Bernardo O’Higgins;Nancagua;PV Power Chile SpA;Parque Fotovoltaico Nancagua;Solar;7.5;7.016;234;4
Región de Valparaíso;Casablanca-Valparaíso;Energía Eólica Curauma SpA;Parque eólico Cerro Piedra;Eólica;75;63.0;125;15
Región de Antofagasta;Calama;E-CL S.A.;Parque Eólico Calama A;Eólica;240;108.0;24;16
Región de Coquimbo;Ovalle;Camarico Wind Farm spa;Parque Eólico Camarico;Eólica;86;39.0;16;11
Región del Libertador Gral. Bernardo O’Higgins;Doñihue;PLANTA SOLAR EL MILAGRO SPA;Planta Solar El Milagro;Solar;10;6.5;6;5
Región del Maule;Linares;Cipres SpA;Proyecto Solar fotovoltaico Ciprés;Solar;12.2;10.178;315;4
Región Metropolitana de Santiago;Lampa;Grupo energy Lancuyen spa;Planta Solar Santa Teresita;Solar;10;11.0;442;5
Región del Biobío;Mulchén;Colbún S.A.;Parque Eólico Junquillos;Eólica;570;475.2;168;9
Región del Maule;Villa Alegre;PARQUE SOLAR VILLA ALEGRE SPA;Parque Fotovoltaico Villa Alegre;Solar;11;11.0;49;2
Región Metropolitana de Santiago;María Pinto;ORION POWER S.A.;Parque Solar Fotovoltaico Los Molinos;Solar;11;10.75;442;3
